word,theword,block,response,response_numeric,totcount,uni_lemma,count,proportion,language,eng_response,cleaned_response,matching_response
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,Catalan,shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,French (French),shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,Mandarin (Taiwanese),shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,English (Australian),shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,Spanish (Mexican),shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,Mandarin (Beijing),shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,English (American),shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,Spanish (European),shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,Korean,shape,shape,shape
giraffe,giraffe,category_organization,shape,0,8,giraffe,1,0.125,Japanese,shape,shape,shape
glass,glass,category_organization,material,1,11,glass,11,1,French (French),material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,Korean,material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,Catalan,material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,English (Australian),material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,Kiswahili,material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,Spanish (European),material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,Spanish (Mexican),material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,English (American),material,material,material
glass,glass,category_organization,material,1,11,glass,11,1,Russian,material,material,material
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Turkish,shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Japanese,shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Spanish (Mexican),shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Catalan,shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Korean,shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Cantonese,shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Mandarin (Taiwanese),shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,English (American),shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Spanish (European),shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Mandarin (Beijing),shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,French (French),shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Turkish,shape,shape,shape
glasses,glasses,category_organization,shape,0,11,glasses,4,0.36363636363636365,Mandarin (Taiwanese),shape,shape,shape
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Turkish,material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Japanese,material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Spanish (Mexican),material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Catalan,material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Korean,material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Cantonese,material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Mandarin (Taiwanese),material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,English (American),material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Spanish (European),material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Mandarin (Beijing),material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,French (French),material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Turkish,material,material,material
glasses,glasses,category_organization,material,1,11,glasses,5,0.45454545454545453,Mandarin (Taiwanese),material,material,material
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Turkish,none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Japanese,none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Spanish (Mexican),none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Catalan,none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Korean,none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Cantonese,none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Mandarin (Taiwanese),none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,English (American),none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Spanish (European),none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Mandarin (Beijing),none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,French (French),none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Turkish,none of these,none of these,none of these
glasses,glasses,category_organization,none of these,3,11,glasses,2,0.18181818181818182,Mandarin (Taiwanese),none of these,none of these,none of these
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,French (French),shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,Catalan,shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,English (American),shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,Russian,shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,Mandarin (Beijing),shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,Spanish (European),shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,Turkish,shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,Spanish (Mexican),shape,shape,shape
glove,glove,category_organization,shape,0,12,glove,10,0.8333333333333334,Korean,shape,shape,shape
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,French (French),material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,Catalan,material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,English (American),material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,Russian,material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,Mandarin (Beijing),material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,Spanish (European),material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,Turkish,material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,Spanish (Mexican),material,material,material
glove,glove,category_organization,material,1,12,glove,2,0.16666666666666666,Korean,material,material,material
gloves,gloves,category_organization,material,1,10,gloves,3,0.3,Japanese,material,material,material
gloves,gloves,category_organization,shape,0,10,gloves,4,0.4,Japanese,shape,shape,shape
gloves,gloves,category_organization,none of these,3,10,gloves,3,0.3,Japanese,none of these,none of these,none of these
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,English (American),material,material,material
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,French (French),material,material,material
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,Korean,material,material,material
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,Japanese,material,material,material
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,Russian,material,material,material
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,Mandarin (Taiwanese),material,material,material
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,Hebrew,material,material,material
glue (object),glue (object),category_organization,material,1,9,glue (object),7,0.7777777777777778,English (Australian),material,material,material
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,English (American),none of these,none of these,none of these
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,French (French),none of these,none of these,none of these
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,Korean,none of these,none of these,none of these
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,Japanese,none of these,none of these,none of these
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,Russian,none of these,none of these,none of these
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,Mandarin (Taiwanese),none of these,none of these,none of these
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,Hebrew,none of these,none of these,none of these
glue (object),glue (object),category_organization,none of these,3,9,glue (object),2,0.2222222222222222,English (Australian),none of these,none of these,none of these
goal,goal,category_organization,none of these,3,11,goal,10,0.9090909090909091,Spanish (European),none of these,none of these,none of these
goal,goal,category_organization,none of these,3,11,goal,10,0.9090909090909091,Spanish (Peruvian),none of these,none of these,none of these
goal,goal,category_organization,shape,0,11,goal,1,0.09090909090909091,Spanish (European),shape,shape,shape
goal,goal,category_organization,shape,0,11,goal,1,0.09090909090909091,Spanish (Peruvian),shape,shape,shape
goat,goat,category_organization,none of these,3,8,goat,6,0.75,French (French),none of these,none of these,none of these
goat,goat,category_organization,none of these,3,8,goat,6,0.75,Russian,none of these,none of these,none of these
goat,goat,category_organization,none of these,3,8,goat,6,0.75,Korean,none of these,none of these,none of these
goat,goat,category_organization,none of these,3,8,goat,6,0.75,Turkish,none of these,none of these,none of these
goat,goat,category_organization,shape,0,8,goat,2,0.25,French (French),shape,shape,shape
goat,goat,category_organization,shape,0,8,goat,2,0.25,Russian,shape,shape,shape
goat,goat,category_organization,shape,0,8,goat,2,0.25,Korean,shape,shape,shape
goat,goat,category_organization,shape,0,8,goat,2,0.25,Turkish,shape,shape,shape
goose,goose,category_organization,none of these,3,9,goose,6,0.6666666666666666,Mandarin (Taiwanese),none of these,none of these,none of these
goose,goose,category_organization,none of these,3,9,goose,6,0.6666666666666666,Russian,none of these,none of these,none of these
goose,goose,category_organization,none of these,3,9,goose,6,0.6666666666666666,English (American),none of these,none of these,none of these
goose,goose,category_organization,none of these,3,9,goose,6,0.6666666666666666,Mandarin (Beijing),none of these,none of these,none of these
goose,goose,category_organization,none of these,3,9,goose,6,0.6666666666666666,English (Australian),none of these,none of these,none of these
goose,goose,category_organization,shape,0,9,goose,3,0.3333333333333333,Mandarin (Taiwanese),shape,shape,shape
goose,goose,category_organization,shape,0,9,goose,3,0.3333333333333333,Russian,shape,shape,shape
goose,goose,category_organization,shape,0,9,goose,3,0.3333333333333333,English (American),shape,shape,shape
goose,goose,category_organization,shape,0,9,goose,3,0.3333333333333333,Mandarin (Beijing),shape,shape,shape
goose,goose,category_organization,shape,0,9,goose,3,0.3333333333333333,English (Australian),shape,shape,shape
gorilla,gorilla,category_organization,none of these,3,8,gorilla,4,0.5,Japanese,none of these,none of these,none of these
gorilla,gorilla,category_organization,none of these,3,8,gorilla,4,0.5,Mandarin (Beijing),none of these,none of these,none of these
gorilla,gorilla,category_organization,shape,0,8,gorilla,4,0.5,Japanese,shape,shape,shape
gorilla,gorilla,category_organization,shape,0,8,gorilla,4,0.5,Mandarin (Beijing),shape,shape,shape
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Japanese,color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Korean,color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Russian,color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,English (Australian),color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Mandarin (Beijing),color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,French (French),color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,English (American),color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Spanish (Mexican),color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Mandarin (Taiwanese),color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Cantonese,color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Turkish,color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Spanish (European),color,color,color
grapes,grapes,category_organization,color,2,9,grapes,1,0.1111111111111111,Catalan,color,color,color
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Japanese,material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Korean,material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Russian,material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,English (Australian),material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Mandarin (Beijing),material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,French (French),material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,English (American),material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Spanish (Mexican),material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Mandarin (Taiwanese),material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Cantonese,material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Turkish,material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Spanish (European),material,material,material
grapes,grapes,category_organization,material,1,9,grapes,4,0.4444444444444444,Catalan,material,material,material
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Japanese,none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Korean,none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Russian,none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,English (Australian),none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Mandarin (Beijing),none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,French (French),none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,English (American),none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Spanish (Mexican),none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Mandarin (Taiwanese),none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Cantonese,none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Turkish,none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Spanish (European),none of these,none of these,none of these
grapes,grapes,category_organization,none of these,3,9,grapes,3,0.3333333333333333,Catalan,none of these,none of these,none of these
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Japanese,shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Korean,shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Russian,shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,English (Australian),shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Mandarin (Beijing),shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,French (French),shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,English (American),shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Spanish (Mexican),shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Mandarin (Taiwanese),shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Cantonese,shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Turkish,shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Spanish (European),shape,shape,shape
grapes,grapes,category_organization,shape,0,9,grapes,1,0.1111111111111111,Catalan,shape,shape,shape
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,English (American),material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Spanish (Mexican),material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Cantonese,material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Korean,material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Turkish,material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Catalan,material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Mandarin (Taiwanese),material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Japanese,material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Mandarin (Beijing),material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Kiswahili,material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,French (French),material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,English (Australian),material,material,material
grass,grass,category_organization,material,1,19,grass,14,0.7368421052631579,Russian,material,material,material
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,English (American),color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Spanish (Mexican),color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Cantonese,color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Korean,color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Turkish,color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Catalan,color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Mandarin (Taiwanese),color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Japanese,color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Mandarin (Beijing),color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Kiswahili,color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,French (French),color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,English (Australian),color,color,color
grass,grass,category_organization,color,2,19,grass,2,0.10526315789473684,Russian,color,color,color
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,English (American),shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Spanish (Mexican),shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Cantonese,shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Korean,shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Turkish,shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Catalan,shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Mandarin (Taiwanese),shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Japanese,shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Mandarin (Beijing),shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Kiswahili,shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,French (French),shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,English (Australian),shape,shape,shape
grass,grass,category_organization,shape,0,19,grass,1,0.05263157894736842,Russian,shape,shape,shape
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,English (American),none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Spanish (Mexican),none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Cantonese,none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Korean,none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Turkish,none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Catalan,none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Mandarin (Taiwanese),none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Japanese,none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Mandarin (Beijing),none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Kiswahili,none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,French (French),none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,English (Australian),none of these,none of these,none of these
grass,grass,category_organization,none of these,3,19,grass,2,0.10526315789473684,Russian,none of these,none of these,none of these
green beans,green beans,category_organization,none of these,3,12,green beans,2,0.16666666666666666,French (French),none of these,none of these,none of these
green beans,green beans,category_organization,none of these,3,12,green beans,2,0.16666666666666666,English (American),none of these,none of these,none of these
green beans,green beans,category_organization,color,2,12,green beans,10,0.8333333333333334,French (French),color,color,color
green beans,green beans,category_organization,color,2,12,green beans,10,0.8333333333333334,English (American),color,color,color
ground,ground,category_organization,none of these,3,11,ground,5,0.45454545454545453,Catalan,none of these,none of these,none of these
ground,ground,category_organization,none of these,3,11,ground,5,0.45454545454545453,Korean,none of these,none of these,none of these
ground,ground,category_organization,none of these,3,11,ground,5,0.45454545454545453,Catalan,none of these,none of these,none of these
ground,ground,category_organization,shape,0,11,ground,1,0.09090909090909091,Catalan,shape,shape,shape
ground,ground,category_organization,shape,0,11,ground,1,0.09090909090909091,Korean,shape,shape,shape
ground,ground,category_organization,shape,0,11,ground,1,0.09090909090909091,Catalan,shape,shape,shape
ground,ground,category_organization,material,1,11,ground,5,0.45454545454545453,Catalan,material,material,material
ground,ground,category_organization,material,1,11,ground,5,0.45454545454545453,Korean,material,material,material
ground,ground,category_organization,material,1,11,ground,5,0.45454545454545453,Catalan,material,material,material
guitar,guitar,category_organization,shape,0,7,guitar,3,0.42857142857142855,Catalan,shape,shape,shape
guitar,guitar,category_organization,shape,0,7,guitar,3,0.42857142857142855,Spanish (European),shape,shape,shape
guitar,guitar,category_organization,material,1,7,guitar,2,0.2857142857142857,Catalan,material,material,material
guitar,guitar,category_organization,material,1,7,guitar,2,0.2857142857142857,Spanish (European),material,material,material
guitar,guitar,category_organization,none of these,3,7,guitar,2,0.2857142857142857,Catalan,none of these,none of these,none of these
guitar,guitar,category_organization,none of these,3,7,guitar,2,0.2857142857142857,Spanish (European),none of these,none of these,none of these
gum,gum,category_organization,none of these,3,10,gum,1,0.1,Spanish (Mexican),none of these,none of these,none of these
gum,gum,category_organization,none of these,3,10,gum,1,0.1,Turkish,none of these,none of these,none of these
gum,gum,category_organization,none of these,3,10,gum,1,0.1,Mandarin (Taiwanese),none of these,none of these,none of these
gum,gum,category_organization,none of these,3,10,gum,1,0.1,Korean,none of these,none of these,none of these
gum,gum,category_organization,none of these,3,10,gum,1,0.1,Hebrew,none of these,none of these,none of these
gum,gum,category_organization,none of these,3,10,gum,1,0.1,English (American),none of these,none of these,none of these
gum,gum,category_organization,none of these,3,10,gum,1,0.1,Kiswahili,none of these,none of these,none of these
gum,gum,category_organization,material,1,10,gum,8,0.8,Spanish (Mexican),material,material,material
gum,gum,category_organization,material,1,10,gum,8,0.8,Turkish,material,material,material
gum,gum,category_organization,material,1,10,gum,8,0.8,Mandarin (Taiwanese),material,material,material
gum,gum,category_organization,material,1,10,gum,8,0.8,Korean,material,material,material
gum,gum,category_organization,material,1,10,gum,8,0.8,Hebrew,material,material,material
gum,gum,category_organization,material,1,10,gum,8,0.8,English (American),material,material,material
gum,gum,category_organization,material,1,10,gum,8,0.8,Kiswahili,material,material,material
gum,gum,category_organization,color,2,10,gum,1,0.1,Spanish (Mexican),color,color,color
gum,gum,category_organization,color,2,10,gum,1,0.1,Turkish,color,color,color
gum,gum,category_organization,color,2,10,gum,1,0.1,Mandarin (Taiwanese),color,color,color
gum,gum,category_organization,color,2,10,gum,1,0.1,Korean,color,color,color
gum,gum,category_organization,color,2,10,gum,1,0.1,Hebrew,color,color,color
gum,gum,category_organization,color,2,10,gum,1,0.1,English (American),color,color,color
gum,gum,category_organization,color,2,10,gum,1,0.1,Kiswahili,color,color,color
gun,gun,category_organization,none of these,3,10,gun,8,0.8,Turkish,none of these,none of these,none of these
gun,gun,category_organization,none of these,3,10,gun,8,0.8,Mandarin (Beijing),none of these,none of these,none of these
gun,gun,category_organization,none of these,3,10,gun,8,0.8,Mandarin (Taiwanese),none of these,none of these,none of these
gun,gun,category_organization,none of these,3,10,gun,8,0.8,Korean,none of these,none of these,none of these
gun,gun,category_organization,none of these,3,10,gun,8,0.8,Cantonese,none of these,none of these,none of these
gun,gun,category_organization,shape,0,10,gun,1,0.1,Turkish,shape,shape,shape
gun,gun,category_organization,shape,0,10,gun,1,0.1,Mandarin (Beijing),shape,shape,shape
gun,gun,category_organization,shape,0,10,gun,1,0.1,Mandarin (Taiwanese),shape,shape,shape
gun,gun,category_organization,shape,0,10,gun,1,0.1,Korean,shape,shape,shape
gun,gun,category_organization,shape,0,10,gun,1,0.1,Cantonese,shape,shape,shape
gun,gun,category_organization,material,1,10,gun,1,0.1,Turkish,material,material,material
gun,gun,category_organization,material,1,10,gun,1,0.1,Mandarin (Beijing),material,material,material
gun,gun,category_organization,material,1,10,gun,1,0.1,Mandarin (Taiwanese),material,material,material
gun,gun,category_organization,material,1,10,gun,1,0.1,Korean,material,material,material
gun,gun,category_organization,material,1,10,gun,1,0.1,Cantonese,material,material,material
hair,hair,category_organization,color,2,8,hair,1,0.125,Mandarin (Beijing),color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Kiswahili,color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,English (Australian),color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Catalan,color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Turkish,color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Korean,color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Spanish (Mexican),color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Mandarin (Taiwanese),color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Russian,color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Japanese,color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,English (American),color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,Cantonese,color,color,color
hair,hair,category_organization,color,2,8,hair,1,0.125,French (French),color,color,color
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Mandarin (Beijing),none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,Kiswahili,none of these,none of these,none of these
hair,hair,category_organization,none of these,3,8,hair,1,0.125,English (Australian),none of these,none of these,none of these
